 1.45290326e+01  3.92219804e+01  1.45290326e+01  3.08630967e+00 
 1.46290326e+01  3.93736932e+01  1.46290326e+01  3.12043522e+00 
 1.47290326e+01  3.95244306e+01  1.47290326e+01  3.15465504e+00 
 1.48290326e+01  3.96742014e+01  1.48290326e+01  3.18896800e+00 
 1.49290326e+01  3.98230144e+01  1.49290326e+01  3.22337299e+00 
 1.50290326e+01  3.99708783e+01  1.50290326e+01  3.25786890e+00 
 1.51290326e+01  4.01178018e+01  1.51290326e+01  3.29245464e+00 
 1.52290326e+01  4.02637935e+01  1.52290326e+01  3.32712912e+00 
 1.53290326e+01  4.04088617e+01  1.53290326e+01  3.36189126e+00 
 1.54290326e+01  4.05530148e+01  1.54290326e+01  3.39674001e+00 
 1.55290326e+01  4.06962612e+01  1.55290326e+01  3.43167430e+00 
 1.56290326e+01  4.08386091e+01  1.56290326e+01  3.46669309e+00 
 1.57290326e+01  4.09800667e+01  1.57290326e+01  3.50179536e+00 
 1.58290326e+01  4.11206419e+01  1.58290326e+01  3.53698007e+00 
 1.59290326e+01  4.12603429e+01  1.59290326e+01  3.57224620e+00 
 1.60290326e+01  4.13991776e+01  1.60290326e+01  3.60759276e+00 
 1.61290326e+01  4.15371538e+01  1.61290326e+01  3.64301875e+00 
 1.62290326e+01  4.16742792e+01  1.62290326e+01  3.67852319e+00 
 1.63290326e+01  4.18105617e+01  1.63290326e+01  3.71410508e+00 
 1.64290326e+01  4.19460088e+01  1.64290326e+01  3.74976348e+00 
 1.65290326e+01  4.20806280e+01  1.65290326e+01  3.78549741e+00 
 1.66290326e+01  4.22144270e+01  1.66290326e+01  3.82130594e+00 
 1.67290326e+01  4.23474130e+01  1.67290326e+01  3.85718811e+00 
 1.68290326e+01  4.24795935e+01  1.68290326e+01  3.89314301e+00 
 1.69290326e+01  4.26109758e+01  1.69290326e+01  3.92916970e+00 
 1.70290326e+01  4.27415670e+01  1.70290326e+01  3.96526727e+00 
 1.71290326e+01  4.28713744e+01  1.71290326e+01  4.00143482e+00 
 1.72290326e+01  4.30004049e+01  1.72290326e+01  4.03767146e+00 
 1.73290326e+01  4.31286656e+01  1.73290326e+01  4.07397629e+00 
 1.74290326e+01  4.32561635e+01  1.74290326e+01  4.11034843e+00 
 1.75290326e+01  4.33829055e+01  1.75290326e+01  4.14678702e+00 
 1.76290326e+01  4.35088983e+01  1.76290326e+01  4.18329119e+00 
 1.77290326e+01  4.36341487e+01  1.77290326e+01  4.21986009e+00 
 1.78290326e+01  4.37586635e+01  1.78290326e+01  4.25649286e+00 
 1.79290326e+01  4.38824492e+01  1.79290326e+01  4.29318869e+00 
 1.80290326e+01  4.40055124e+01  1.80290326e+01  4.32994672e+00 
 1.81290326e+01  4.41278597e+01  1.81290326e+01  4.36676615e+00 
 1.82290326e+01  4.42494974e+01  1.82290326e+01  4.40364615e+00 
 1.83290326e+01  4.43704320e+01  1.83290326e+01  4.44058592e+00 
 1.84290326e+01  4.44906698e+01  1.84290326e+01  4.47758466e+00 
 1.85290326e+01  4.46102170e+01  1.85290326e+01  4.51464158e+00 
 1.86290326e+01  4.47290799e+01  1.86290326e+01  4.55175590e+00 
 1.87290326e+01  4.48472647e+01  1.87290326e+01  4.58892684e+00 
 1.88290326e+01  4.49647773e+01  1.88290326e+01  4.62615362e+00 
 1.89290326e+01  4.50816240e+01  1.89290326e+01  4.66343550e+00 
 1.90290326e+01  4.51978105e+01  1.90290326e+01  4.70077171e+00 
 1.91290326e+01  4.53133429e+01  1.91290326e+01  4.73816151e+00 
 1.92290326e+01  4.54282271e+01  1.92290326e+01  4.77560416e+00 
 1.93290326e+01  4.55424688e+01  1.93290326e+01  4.81309892e+00 
 1.94290326e+01  4.56560738e+01  1.94290326e+01  4.85064507e+00 
 1.95290326e+01  4.57690478e+01  1.95290326e+01  4.88824189e+00 
 1.96290326e+01  4.58813965e+01  1.96290326e+01  4.92588867e+00 
 1.97290326e+01  4.59931255e+01  1.97290326e+01  4.96358470e+00 
 1.98290326e+01  4.61042402e+01  1.98290326e+01  5.00132929e+00 
 1.99290326e+01  4.62147463e+01  1.99290326e+01  5.03912174e+00 
 2.00290326e+01  4.63246492e+01  2.00290326e+01  5.07696137e+00 
 2.01290326e+01  4.64339542e+01  2.01290326e+01  5.11484750e+00 
 2.02290326e+01  4.65426668e+01  2.02290326e+01  5.15277945e+00 
 2.03290326e+01  4.66507921e+01  2.03290326e+01  5.19075657e+00 
 2.04290326e+01  4.67583354e+01  2.04290326e+01  5.22877819e+00 
 2.05290326e+01  4.68653020e+01  2.05290326e+01  5.26684366e+00 
 2.06290326e+01  4.69716970e+01  2.06290326e+01  5.30495233e+00 
 2.07290326e+01  4.70775255e+01  2.07290326e+01  5.34310356e+00 
 2.08290326e+01  4.71827925e+01  2.08290326e+01  5.38129672e+00 
 2.09290326e+01  4.72875031e+01  2.09290326e+01  5.41953117e+00 
 2.10290326e+01  4.73916621e+01  2.10290326e+01  5.45780631e+00 
 2.11290326e+01  4.74952746e+01  2.11290326e+01  5.49612150e+00 
 2.12290326e+01  4.75983453e+01  2.12290326e+01  5.53447615e+00 
 2.13290326e+01  4.77008792e+01  2.13290326e+01  5.57286964e+00 
 2.14290326e+01  4.78028809e+01  2.14290326e+01  5.61130138e+00 
 2.15290326e+01  4.79043552e+01  2.15290326e+01  5.64977077e+00 
 2.16290326e+01  4.80053068e+01  2.16290326e+01  5.68827723e+00 
 2.17290326e+01  4.81057403e+01  2.17290326e+01  5.72682017e+00 
 2.18290326e+01  4.82056604e+01  2.18290326e+01  5.76539902e+00 
 2.19290326e+01  4.83050716e+01  2.19290326e+01  5.80401321e+00 
 2.20290326e+01  4.84039784e+01  2.20290326e+01  5.84266217e+00 
 2.21290326e+01  4.85023852e+01  2.21290326e+01  5.88134535e+00 
 2.22290326e+01  4.86002966e+01  2.22290326e+01  5.92006218e+00 
 2.23290326e+01  4.86977168e+01  2.23290326e+01  5.95881213e+00 
 2.24290326e+01  4.87946503e+01  2.24290326e+01  5.99759464e+00 
 2.25290326e+01  4.88911014e+01  2.25290326e+01  6.03640918e+00 
 2.26290326e+01  4.89870742e+01  2.26290326e+01  6.07525521e+00 
 2.27290326e+01  4.90825732e+01  2.27290326e+01  6.11413221e+00 
 2.28290326e+01  4.91776023e+01  2.28290326e+01  6.15303966e+00 
 2.29290326e+01  4.92721658e+01  2.29290326e+01  6.19197703e+00 
 2.30290326e+01  4.93662679e+01  2.30290326e+01  6.23094381e+00 
 2.31290326e+01  4.94599125e+01  2.31290326e+01  6.26993950e+00 
 2.32290326e+01  4.95531037e+01  2.32290326e+01  6.30896358e+00 
 2.33290326e+01  4.96458455e+01  2.33290326e+01  6.34801558e+00 
 2.34290326e+01  4.97381418e+01  2.34290326e+01  6.38709498e+00 
 2.35290326e+01  4.98299966e+01  2.35290326e+01  6.42620130e+00 
 2.36290326e+01  4.99214138e+01  2.36290326e+01  6.46533406e+00 
 2.37290326e+01  5.00123972e+01  2.37290326e+01  6.50449278e+00 
 2.38290326e+01  5.01029506e+01  2.38290326e+01  6.54367698e+00 
 2.39290326e+01  5.01930779e+01  2.39290326e+01  6.58288619e+00 
 2.40290326e+01  5.02827826e+01  2.40290326e+01  6.62211995e+00 
 2.41290326e+01  5.03720687e+01  2.41290326e+01  6.66137779e+00 
 2.42290326e+01  5.04609396e+01  2.42290326e+01  6.70065926e+00 
 2.43290326e+01  5.05493991e+01  2.43290326e+01  6.73996391e+00 
 2.44290326e+01  5.06374508e+01  2.44290326e+01  6.77929129e+00 
 2.45290326e+01  5.07250983e+01  2.45290326e+01  6.81864096e+00 
 2.46290326e+01  5.08123450e+01  2.46290326e+01  6.85801247e+00 
 2.47290326e+01  5.08991945e+01  2.47290326e+01  6.89740539e+00 
 2.48290326e+01  5.09856502e+01  2.48290326e+01  6.93681929e+00 
 2.49290326e+01  5.10717157e+01  2.49290326e+01  6.97625375e+00 
 2.50290326e+01  5.11573942e+01  2.50290326e+01  7.01570833e+00 
 2.51290326e+01  5.12426892e+01  2.51290326e+01  7.05518263e+00 
 2.52290326e+01  5.13276041e+01  2.52290326e+01  7.09467623e+00 
 2.53290326e+01  5.14121421e+01  2.53290326e+01  7.13418871e+00 
 2.54290326e+01  5.14963065e+01  2.54290326e+01  7.17371968e+00 
 2.55290326e+01  5.15801006e+01  2.55290326e+01  7.21326873e+00 
 2.56290326e+01  5.16635276e+01  2.56290326e+01  7.25283546e+00 
 2.57290326e+01  5.17465906e+01  2.57290326e+01  7.29241947e+00 
 2.58290326e+01  5.18292930e+01  2.58290326e+01  7.33202038e+00 
